Norman,Guayabo,TamboDeMora,Boulkiemdé,Tunapuco,Matses
9671,22520,30215,29799,33550,1062
40785,41245,10440,2469,40797,2344
33314,13588,14274,27624,7790,13893
7779,8220,11909,3244,32171,33571
20458,43136,37507,1108,38393,14438
211,40263,10047,24342,44595,18675
35894,31360,38547,5995,30215,10256
33385,31560,12073,39795,12073,39819
4716,24659,2159,19162,11719,28039
21357,319,4670,24636,10440,11707
4123,20154,11719,42589,11909,11170
11926,43622,41970,23063,10047,2152
27250,18429,3331,12804,38547,4154
43460,28225,42986,893,41970,18458
10216,42064,16386,41469,14532,24105
2803,12454,13516,29795,2159,40096
28481,15433,17481,43644,3331,1905
32902,11647,12940,5031,24013,19730
35473,12111,36238,14301,19990,5324
12540,4287,24013,29209,16386,26855
29424,19792,11868,5909,42986,15456
30292,39773,36095,6323,13516,40685
13742,41524,3128,28796,11868,42391
43749,2509,30694,4780,12940,20042
12433,13907,11060,13521,36238,7416
16980,17013,7173,23854,29802,30315
16293,5142,42456,7172,8091,30549
10879,16325,8551,42303,36095,40468
31301,24069,18122,16315,3128,31639
39806,41238,12769,40715,38871,2849
31832,20876,10212,39911,13419,11534
4134,6274,14983,9818,11060,1940
33333,24737,42649,22857,7173,2950
18808,19732,20483,30561,18661,6402
40414,44338,3108,42960,42456,31904
12877,39950,11372,40854,38962,43860
8624,3080,1080,44585,18122,3981
4862,9535,33900,23558,10212,16129
19189,30636,42817,5543,24855,32021
40293,16850,33853,41112,14983,31910
8565,25873,28575,41832,42649,5126
2223,6646,4620,39834,12769,12038
19356,9061,28622,15079,8551,41553
20720,31626,19238,4427,11372,43818
35377,39762,36628,7855,10399,15489
4865,43372,44424,2418,42817,15198
20562,11842,5130,4305,3108,40399
3348,9721,43560,43403,1080,19155
41155,28565,12837,3175,28575,22721
5468,24847,44548,16207,4620,40837
6660,5088,16456,40690,32407,43209
2421,10570,14075,27693,8815,8991
18282,11244,29367,13310,16917,2105
27928,24930,20076,6571,44424,5751
14393,32137,40488,29134,43560,9055
4637,1816,36311,43753,12837,30740
20150,3756,3867,43385,44548,8497
1881,24212,10142,10780,16456,29235
27522,12616,12583,14236,17487,22217
3285,5711,7654,5996,14075,32593
24452,13273,2689,3884,29367,12796
15688,2659,12563,20258,20076,26087
10628,31715,41727,22992,32228,29103
10183,9428,25857,28368,40488,40092
1132,30893,5557,4040,3867,44374
861,31002,8723,40682,10142,14658
1151,1459,35304,1736,12583,16918
19622,13761,41455,18447,7654,5286
23021,5463,43477,6059,12563,33874
5948,43417,15979,43513,2689,22823
42496,42284,9763,8660,40060,16825
3723,42037,15619,28629,5557,15099
41018,30085,26228,2765,8723,42434
12333,16405,34444,1948,41727,31074
20800,19593,40450,3812,41455,40610
34062,3592,11614,5559,43477,8260
3754,42635,39890,7785,15979,13919
42161,2666,9693,44174,14659,31147
7611,3626,12388,44523,39149,1201
8623,29248,27854,17238,9763,40121
20148,41129,17321,9867,34444,25804
34573,15411,42855,43259,40450,18623
40166,41650,25920,42459,11614,22082
1580,8096,41608,5367,39890,43706
32712,19532,11713,4838,9693,15238
28961,23131,42751,3811,12388,15262
13844,988,5545,28466,27854,4368
2017,40961,3713,13553,17321,5107
32548,1123,40297,12602,10615,7957
28245,6681,5402,13054,42855,2171
36442,15444,30408,29726,41608,10997
42841,2924,3787,44582,11713,20582
35302,25945,5398,9943,42751,40873
24038,29882,7553,3772,5545,33577
44497,18242,21963,5601,3713,31084
20209,29386,9345,1974,40297,11298
17802,13145,18471,41694,6559,43279
40114,24101,3596,15426,5402,14726
34727,29649,18340,43921,30408,42108
42346,18431,43723,42218,9021,24399
7993,28515,10093,41522,5398,40699
13590,11986,42467,5579,7553,41008
20940,42301,28241,39928,21963,828
25138,20509,2121,43506,9345,29272
27425,27283,44447,28008,23138,10295
27505,30756,13269,8449,18471,28922
11486,24623,13871,11793,3596,6250
12340,4877,5474,15488,18340,4891
5388,41904,10457,43175,2227,41752
22005,13501,25566,8121,43723,42738
8024,13714,28983,7327,10093,44342
31066,13317,11881,44383,42467,30930
10327,40533,20191,42712,2121,12009
26153,11306,20647,11057,44447,20363
39943,4744,36439,17744,14127,5167
31758,12752,12294,10134,13269,17654
17913,8117,4709,39757,13871,13265
43420,27167,9517,6969,2554,14452
18562,4513,13115,42084,5474,32592
18265,19480,7608,28890,25566,40541
34683,26687,43692,8243,28983,5897
3739,7266,13951,2876,11881,7506
3417,40275,29113,13083,20191,23049
34795,12833,9933,42698,20647,6141
7094,30949,18980,23457,12294,42993
36393,10208,7813,3297,9517,9967
20654,43226,43973,43139,43692,17528
24206,10425,19547,25688,31888,40654
15018,9139,42576,14218,13951,1186
29329,28847,29519,12562,9933,17413
42471,11864,43573,24074,7813,14281
15914,1114,34443,40035,43973,5211
28280,24194,17780,42563,19383,1197
17948,42450,11731,27871,42576,1638
24835,16625,13241,10291,38877,27387
28284,28560,4067,17868,28135,28936
24326,42385,39859,5119,43573,24224
42455,42918,10913,29935,34443,41157
14715,8275,9190,42531,17780,18747
36474,24036,4232,2590,4067,11578
6208,29237,13335,41803,39859,8708
43698,40928,3431,5764,37225,17358
14482,12559,1226,5190,10913,16249
25741,31413,28232,23739,4232,28602
24544,8384,23402,13378,9190,25591
26175,16383,7338,39987,13335,43793
25611,42569,2592,15032,38883,42772
8927,6329,10520,20192,33872,3624
12830,3402,33823,6698,3431,41065
17488,29078,18384,41419,1226,41695
24608,6627,6133,28167,28232,25028
35893,10138,11229,18977,23402,17893
16016,16399,29880,8333,7338,42429
26389,21242,13343,8179,5208,6191
18143,39913,6122,43408,2592,17563
31053,40511,2176,43862,10520,5541
30393,32798,18752,13764,23396,7131
10365,44270,19061,29255,18384,30186
8332,11238,44417,28677,6133,44051
17941,13113,14115,11413,11229,43735
42179,13899,31145,19196,15055,3274
41871,9958,24888,4475,29880,10567
26407,42194,5368,28432,13343,16668
28969,14824,4064,3366,6122,41303
33358,5359,41633,13582,2176,734
40611,6033,38585,19192,18752,42655
15670,9283,41193,22204,26247,2616
29139,23274,7802,42380,29207,10814
27623,5291,41192,43830,29468,11147
44402,6730,9797,26758,44417,29034
15439,9917,5487,6423,10830,13358
31547,40780,28653,42786,14115,32199
40765,23588,10668,41323,31145,18734
24968,40110,15441,4378,5368,5588
31744,42499,14465,14205,24888,44001
31023,10722,26984,4892,41633,40379
34196,10859,18121,15216,38585,44102
35868,32062,40982,43326,4064,3192
27451,256,16934,28146,41193,30269
32098,39825,42664,41374,41192,42270
6394,24363,15684,6664,9797,6339
15030,44410,7883,26660,5487,15043
34388,41396,40863,41340,16886,25318
13476,29123,14757,27839,10668,22045
26322,20065,3641,29751,15441,28999
19675,18311,5587,24268,14465,7648
1746,29979,42225,28533,31542,43218
16952,40914,29554,8840,26984,20378
18558,30991,28940,43846,15987,19587
30872,19598,40502,39788,40982,2184
8142,43319,42832,7833,20753,28011
41837,4763,19301,8932,42664,40289
1472,16617,13028,28435,15684,44426
32532,15065,14204,40106,4638,13909
4443,19269,34724,29276,27544,30114
32622,40210,19131,4851,7883,29850
17489,10934,43280,43499,40863,1704
31341,44406,44611,41676,14757,20329
24472,12187,43845,18806,42225,1173
6349,29940,11069,42848,13513,43551
17113,44044,17695,42472,3641,40847
40070,28364,18910,5672,5587,43547
42220,22302,23050,39895,8866,8789
10055,8407,11234,20061,29554,9025
43125,14837,3949,44169,28940,42835
34881,13562,26790,3923,40502,17247
29991,10992,31228,41234,42832,14319
7725,11191,11690,17381,19301,18736
17290,26068,32046,16394,13028,18027
7715,30512,14306,28501,14204,43591
5427,30436,4481,42329,34724,25000
12041,30799,39774,11691,39637,42417
16509,29373,19848,15485,43280,8801
17891,22982,11553,832,44611,43687
3614,43945,7931,42426,24733,22373
10655,11292,8127,4226,43845,19112
19563,20220,44228,29776,11069,11457
729,671,8123,15363,13172,8856
33188,9520,26885,16497,18910,6067
5771,42105,35804,8800,23050,7405
10874,31037,1390,9731,18428,30688
28671,23222,38336,1285,3949,16057
43425,11159,13433,41226,26790,40020
31275,14598,9485,4096,31228,31506
6662,12979,19075,22994,11690,40919
27327,4599,42259,41189,11234,40537
22349,1495,5971,41097,14306,34002
17068,2283,29837,395,4481,6631
5594,29799,13954,4392,39774,27580
3719,2469,19556,9162,19848,14583
14150,13326,43688,5100,8127,43168
35434,27624,40272,1056,8123,459
33735,3244,31055,6709,36000,18812
27830,11819,2432,5206,35804,44496
29768,1108,20525,6715,1390,26978
35498,19300,31403,29777,7931,1368
27021,29948,43152,20455,44228,984
24730,24342,2012,5020,38336,3036
10466,5995,6201,5132,9485,4038
790,17637,16059,23679,42259,33053
42929,14265,7158,8386,5971,5603
1573,39795,8590,29698,13954,10322
22979,17169,3888,621,19556,42731
7489,19162,1157,8725,43688,17049
19572,42589,5357,5006,31055,40595
14833,6954,40316,39854,40272,12244
16896,893,1163,42126,42104,10039
41122,41469,14727,22287,31403,34246
15592,29795,10117,22328,11126,5125
43784,23063,10033,22837,43152,33990
10660,7209,12598,4072,2012,7686
13701,14301,37263,28337,6201,40291
11498,5031,14141,16253,16059,42036
12764,5909,3012,20352,29039,8593
35499,6323,9534,14483,8590,16049
16594,28796,24183,40808,3888,26349
13903,13521,19335,17454,1157,4268
13882,4780,9088,42356,5357,43861
14059,40715,1803,12502,40316,40113
18246,42303,41610,1348,26551,1579
28057,14362,20276,29077,8210,39900
2265,10449,26222,4692,14727,26877
24458,9818,14821,1062,10033,39945
30564,23113,17631,2344,23491,1065
2427,30561,19948,7946,14141,462
44248,42960,14133,3466,3012,17597
40212,40854,42899,31162,13598,10145
44136,44585,27213,10256,9534,41714
22868,5543,29033,28039,10117,41053
1334,7699,28116,39819,8148,30975
20760,41112,3425,4154,19335,14594
35698,41832,24190,11880,9088,42597
9146,39834,28732,40096,1803,40420
2149,30336,16458,1905,41610,18637
33811,15079,37060,14723,35530,2873
23595,4427,15142,5324,14821,11204
6679,7855,23701,18514,26958,41360
1261,4305,19661,19730,17631,24097
40917,43403,2762,23917,19948,8528
34250,3175,9530,26855,14133,9204
14097,16207,42486,8206,42899,14936
33088,29964,23812,40685,27213,26923
42157,13310,16357,18482,3425,31985
23553,40690,888,43832,28732,41169
44047,6571,38586,42391,37060,41443
29867,43753,12389,20042,39529,29408
13168,43385,13878,25839,17047,5051
11493,10780,41693,4425,23701,4856
9652,14236,16566,30549,6435,27019
29941,5996,3424,40468,19661,3357
13430,3884,9317,18068,2762,41036
5750,20258,10187,6606,9530,43878
15166,22992,37494,11534,42486,42792
43857,40682,35786,2849,888,11772
989,1736,7985,18444,11615,10566
24408,43513,36629,43860,27306,15690
3157,6059,38268,25752,38586,22518
43826,28629,20700,43476,41693,17171
8651,8660,16305,9846,16566,40640
43703,19421,7276,1940,3424,6135
28963,2765,19635,2950,9317,41271
16996,1948,17328,6402,10187,17719
42341,3812,14464,6699,22933,1228
18728,5559,16185,11918,28414,39771
17434,44174,38803,1661,39845,1304
8851,30900,3837,11975,16305,5466
5030,8144,14365,3981,20700,10090
15269,44523,17444,16129,29707,2442
4188,9867,36265,10971,7276,8297
17976,4838,8021,12038,36365,991
5965,43259,29648,40822,19635,1617
31034,5367,3930,22212,17328,6413
4060,25958,18031,41553,14464,28820
44606,3811,17129,43818,33647,18417
31238,28466,30798,23938,16185,3215
34782,13553,4459,40399,38803,31816
26117,12602,4939,15489,3837,12475
32775,29977,28184,15702,14365,43290
23566,13054,44100,40944,17444,12468
14655,29726,31609,967,36265,41351
42438,44582,35935,19155,8021,7175
760,9943,44209,22721,29648,43418
40820,32066,13859,40837,27241,26283
27363,17711,36362,5074,33867,1303
29642,3772,13252,43209,39283,1059
43115,1974,19094,10889,18031,2513
34968,10806,42833,41289,38120,34038
18843,31035,43794,2105,30798,19262
33550,8449,25603,5751,4459,16520
40797,15909,34868,9055,44100,10932
7790,1918,38291,5117,31609,34251
18937,41694,24329,8497,44209,18551
23263,15426,15842,40123,35935,42519
44595,32813,43942,29235,13252,42709
30215,42218,14968,16522,10777,15894
11719,41522,10079,22217,42833,10659
41970,5579,5758,25763,17740,22271
35653,39928,32884,21218,43794,41261
35156,43506,19314,26087,11642,17478
11909,28008,1604,25819,13058,1029
10440,8121,37496,12650,38291,4573
35952,11793,17181,11026,23404,40970
10047,15488,18749,16918,24329,41780
4670,43175,40871,44374,15842,34232
12073,28724,13688,8671,14968,23137
2159,44383,13196,40092,10079,42175
3331,11134,39189,5286,5758,5081
24013,42712,42956,16825,19314,4940
34698,11057,18400,42434,1604,44443
29802,17744,23410,40610,36533,2024
42986,39757,1514,41770,17181,14644
13516,31064,5766,1201,18749,20300
17481,29117,2788,8260,40792,957
12940,15029,5329,13261,40871,7289
24802,16873,16109,41404,13688,33608
11868,12453,35563,31147,13196,11511
8091,12734,2679,40121,39189,19156
36095,6969,12152,4489,42956,11912
3128,42084,42339,25804,16177,9991
7173,2876,11267,18623,1514,12336
18661,13083,19016,22082,18400,29090
42456,42698,16664,43706,2788,16080
13419,3297,12000,26013,5329,21790
34892,43139,29125,15238,16109,31886
18122,14218,12853,16462,2679,19413
8551,12562,7636,5107,12152,27354
11372,40035,26350,7957,16331,40613
24855,10379,9924,2171,39528,5639
42649,27871,7746,10997,42339,7457
12769,10291,4441,20582,39660,18758
28622,17868,23089,40873,38477,19869
33853,5119,11603,31084,16664,24988
28575,18026,12963,11298,31502,5823
23934,29935,10284,43279,12000,1443
42817,2590,13380,14726,29125,13444
1080,26532,30550,42108,40204,32482
20483,30630,31921,43424,19016,13646
3108,5764,19438,40699,37153,32134
4620,5190,11652,828,16084,40547
29450,30298,30776,41008,22503,15540
16917,39987,11692,10295,9924,43161
33319,42531,30495,28922,7746,42732
44424,15032,42947,2059,4441,18073
5130,6698,18983,6250,4448,17795
43560,30823,8119,31216,23089,4828
36039,9604,20256,4891,11603,3726
24510,12684,34524,41752,12963,6663
44548,18977,5993,29731,10284,29563
16456,17647,17043,42738,13380,18577
17487,15826,3429,9625,30550,43082
29367,28190,14665,10710,31921,24807
14075,8333,13194,20363,19438,44281
20076,8179,16697,5167,11652,13447
32228,43408,12766,44342,30776,31073
40488,15234,43078,13063,11692,13012
36311,43862,24366,40541,42947,5625
3867,13764,17632,13265,18983,44535
10142,1919,6534,12258,3405,1716
12583,28677,27147,14910,40257,39884
7654,11413,31309,5897,20256,42130
35304,4475,29620,7506,8119,3170
25948,28432,36113,20180,43555,8097
5557,3366,34754,23049,17043,1209
40060,19192,40415,6141,3429,4280
2689,30911,11046,42993,14665,44432
8723,6690,1845,5139,13194,5671
41455,42380,10140,9967,12766,18653
41727,43830,23448,17528,43078,23652
27607,26843,42448,40654,15753,32296
14659,26758,7577,1186,6534,20413
15619,6423,36567,14281,27147,5070
9763,11803,8626,17413,6018,4913
26228,18557,25582,5211,4525,4498
34444,42786,12109,1197,40415,19987
23692,41323,42914,27387,11046,10445
16685,28994,38304,4324,19882,14010
11614,4378,43880,40939,1845,43647
39890,19474,1885,8184,10140,25384
9693,30090,6054,28936,23448,41113
12388,19317,30126,24224,42448,14600
27854,4892,43879,12920,7577,22956
17321,43326,30018,41157,8626,2089
42855,15216,27308,18747,23540,42389
10615,7088,12199,11578,12109,40108
25920,8952,44596,23459,30018,31716
11713,28146,21675,3770,42914,44099
41608,26660,43775,17358,43880,10407
42751,41374,14947,42772,1885,12848
5545,24268,41143,25591,23358,5576
3713,14690,17236,43793,6054,29907
40297,8830,10344,10482,31481,20357
6766,29590,17608,22633,37106,23278
26369,8840,42320,41962,27789,40599
33753,43846,23074,3624,12199,11994
3787,7833,40521,41065,12124,41418
9021,15407,1700,41695,44596,40396
5398,28435,17867,24477,37158,8668
9345,30059,42898,42429,43775,5899
7553,4851,16745,22743,31230,42098
21963,18806,28685,21067,6327,28353
23138,43499,27835,5541,41143,15793
18471,41676,13690,21017,10344,32543
3596,12925,13320,30186,17608,12042
33802,42848,43554,44051,42320,8597
18340,30291,42120,43735,23074,17531
43723,5672,20114,3274,15211,17336
35150,20061,14707,18906,17867,4904
28241,39895,9123,26822,42898,43285
10093,41234,7982,41303,40521,44509
42467,3923,43178,9312,1700,17168
35919,44169,6396,26782,43554,20390
2121,42472,614,734,3997,9075
27630,16394,17599,6570,42120,13452
32468,42329,8334,42655,20114,19994
44447,11691,7840,2616,14707,28954
26404,15485,9896,10814,9123,725
30459,832,5164,11147,7982,43364
14202,42426,12663,29034,43178,6540
14127,4226,4470,13358,6396,42578
13269,15363,4043,5588,614,39903
28983,16497,19516,44001,9896,42673
13871,32246,43903,31246,8334,8456
10457,41189,19462,40379,7840,10298
11881,1285,31680,29805,27082,42454
25566,26989,8906,4792,4470,1133
2554,4096,12697,3192,5164,16678
5474,22994,8777,44102,12663,12521
4709,41226,17155,6339,39669,7637
36439,13078,31237,24516,4043,2226
20647,29092,1976,42270,28075,23993
12294,41097,40791,15043,22223,948
20191,395,3753,15479,19516,41954
24447,4392,11618,28999,43903,44050
9517,5100,36522,43218,19462,29525
13115,10305,11955,44426,31680,22039
7608,1056,14652,40289,42723,18554
43692,6709,5314,3340,8906,15630
13951,12953,42749,28011,15090,34253
31888,6715,12205,2184,12697,18611
30803,10734,13467,19587,31237,3898
29113,5020,39199,20378,24851,5547
9933,20455,43359,1704,1976,14214
19547,7015,4758,20329,40791,15548
7813,24812,42305,13148,3753,6241
18980,30981,7765,1173,14320,4960
43973,5132,30791,43551,11618,14331
19383,18859,14550,40847,42749,17506
42576,28774,6622,43547,36522,7769
29519,1006,14539,8789,13467,30413
28135,12625,24778,9025,12205,5351
43573,5568,28682,4359,43359,23806
34443,5006,13316,42835,4758,23596
11731,621,28906,17247,42305,20498
34449,8725,37317,14319,7765,41074
13241,24064,6041,18736,11955,27374
