Norman,Guayabo,TamboDeMora,Boulkiemdé,Tunapuco,Matses
18616,34477,34930,42416,37618,8616
4965,9648,23452,32672,35448,8617
13274,22552,9877,31689,10262,8618
15346,2141,20436,40062,20063,8620
21749,37978,40706,10169,39471,8622
21135,4512,21494,42440,27823,8623
24626,35166,18185,27561,29095,8624
37457,13913,2958,7291,19135,8625
21233,14553,1776,36634,44303,8626
18923,16317,28823,18813,29011,8627
12290,21318,41454,24227,21104,8629
5973,10523,37618,38357,22050,8630
2376,34752,35448,21635,3037,8631
15310,5524,10262,14564,3418,8633
19897,1606,20063,22864,12933,8635
40434,32741,39471,12511,5762,8636
6548,10626,27823,20818,7380,8637
42211,27255,29095,37109,27287,8638
18945,19971,19135,32385,22515,8639
4597,11246,38942,6166,29859,8640
39652,13415,29011,14582,28359,8641
7177,30190,36190,30433,26301,8647
22368,37230,21104,19080,17073,8649
19198,12987,22050,19230,15147,8650
17602,16960,3037,42299,1912,8651
42847,20628,3418,41297,7473,8652
3066,36931,12933,31602,36107,8653
38132,8668,5762,21078,20282,8655
32022,7795,7380,26854,6072,8656
14796,14578,27287,14134,31591,8657
35255,35786,29859,29105,32390,8660
7223,23917,22515,22152,4090,8661
40652,29461,28359,33631,35327,8664
30205,34251,26301,38402,23360,8666
12550,13755,17073,21037,3698,8667
42715,15226,15147,34093,22948,8668
30915,13943,1912,22003,6690,8669
23466,42416,7473,29231,18094,8670
28953,32672,36107,20759,22724,8672
21899,31689,20282,39468,2890,8673
19839,40062,6072,27527,27242,8674
11717,10169,31591,22633,31598,8679
40684,42440,32390,21698,36759,8681
17417,27561,4090,22306,27378,8683
40625,7291,35327,7682,29324,8684
39019,36634,23360,7999,25493,8687
40191,18813,3698,23794,18226,8688
28393,24227,6690,29389,37645,8689
15537,38357,18094,36257,120,8694
40330,14564,22724,34896,32903,8695
300,21635,2890,30009,22170,8698
6578,22864,27242,32660,13971,8700
26936,12511,31598,36770,10572,8701
23077,20818,36759,27998,8131,8702
38551,37109,27378,8386,22889,8703
20537,32385,29324,33783,41499,8705
27883,6166,25493,14341,9286,8706
20053,14582,18226,6487,22597,8707
20005,30433,37645,19469,15636,8708
8791,36004,120,39672,15612,8709
12021,19080,39830,6840,17461,8710
14678,19230,32903,44387,5183,8711
6655,42299,22170,15652,26369,8712
23375,41297,13971,20022,33702,8713
18817,31602,10572,20979,20764,8714
34450,21078,8131,37534,2377,8715
23626,26854,41499,27,36335,8717
28379,14134,9286,42417,40141,8718
33209,29105,22597,12708,7730,8719
6003,22152,15636,16325,16134,8720
39842,33631,15612,26960,3597,8721
13201,38402,17461,41057,7046,8722
12917,21037,5183,38109,37915,8723
31422,34093,26369,19146,5059,8724
38227,22003,33702,9253,14049,8725
1536,29231,20764,24864,15624,8726
4453,20759,2377,24295,16828,8727
13620,39468,36335,20389,14482,8728
35681,27527,40141,28967,15395,8729
40300,22633,7730,11864,9051,8730
39815,21698,16134,17580,15364,8731
34613,22306,3597,8758,35335,8732
21005,7682,14049,20026,16896,8733
6385,7999,7046,23544,9648,8734
24665,23794,37915,26299,22552,8735
40807,29389,5059,20938,2141,8738
14304,36257,38448,40348,4512,8743
30628,34896,15624,12188,35166,8744
4086,30009,16828,30672,14553,8745
28977,32660,14482,13528,13913,8747
23010,36770,9051,23821,16317,8748
4594,16355,15364,39860,21318,8749
26065,27998,35335,11901,10523,8750
42974,8386,16896,17128,34752,8751
21297,33783,35351,22685,5524,8752
8229,14341,34477,19366,1606,8753
15616,36432,9648,35071,32741,8754
6602,19469,22552,19013,10626,8756
30721,39672,2141,12110,27255,8757
21116,6840,37978,13928,19971,8758
12769,44387,4512,8922,11246,8759
10439,15652,35166,1101,13415,8761
13952,20022,14553,23252,30190,8763
23650,12376,13913,6483,37230,8764
36389,20979,16317,27399,12987,8765
30359,27,21318,27568,16960,8766
18642,42417,10523,13762,20628,8767
4455,37534,34752,39844,42660,8769
8515,12708,5524,29907,36931,8770
15614,16325,1606,42611,8668,8771
18924,26960,32741,25058,7795,8772
17908,41057,27255,12237,14578,8773
33523,38109,10626,19765,44552,8774
40854,19146,19971,12902,35786,8775
9731,9253,11246,18995,23917,8776
11165,24864,13415,19617,29461,8777
25365,15754,30190,8320,34251,8778
33454,24295,37230,21522,13755,8779
5455,37139,12987,24869,15226,8780
8782,20389,16960,13437,13943,8781
29901,28967,20628,17528,42416,8782
9594,11864,36931,15486,32672,8783
26013,17580,8668,6035,31689,8784
8818,8758,7795,17348,40062,8785
38504,20026,14578,21427,10169,8786
28632,23544,35786,16331,42440,8787
6465,26299,23917,24317,27561,8789
38477,20938,29461,23604,7291,8791
20576,40348,13755,34815,36634,8792
24645,12188,15226,12903,18813,8794
21077,30672,13943,7026,24227,8795
40313,13528,42416,12561,38357,8796
8591,23588,32672,5159,21635,8798
13994,23821,31689,15421,14564,8799
17147,39860,40062,5756,22864,8800
3271,11901,10169,18178,12511,8801
33591,17128,42440,19049,20818,8803
2427,22685,27561,33444,37109,8804
29018,19366,7291,15196,32385,8805
9682,35071,36634,25732,6166,8806
15025,19013,18813,16251,14582,8807
6874,12110,24227,1573,30433,8810
11832,13928,38357,8419,19080,8811
15312,8922,21635,18291,19230,8812
41384,1101,14564,13511,42299,8813
24330,23252,22864,6617,41297,8814
9108,6483,12511,7171,31602,8815
1468,27399,20818,25739,21078,8817
5672,27568,37109,39305,26854,8818
18395,13762,32385,35413,14134,8819
6557,20808,6166,19550,29105,8820
15914,39844,14582,34909,22152,8822
39514,29907,30433,23027,33631,8823
41000,42611,19080,21905,38402,8825
34142,25058,19230,11504,21037,8826
13957,12237,42299,35705,34093,8827
21238,19765,41297,3100,22003,8828
5614,12902,31602,4681,29231,8829
14641,18995,21078,32232,20759,8830
19871,19617,26854,31172,39468,8831
14546,8320,14134,10040,39227,8833
15582,21522,29105,9908,22633,8834
17822,24869,22152,8587,21698,8835
20417,13437,34093,6001,22306,8836
9751,17528,38402,31210,7682,8839
39441,15486,21037,14651,7999,8840
12509,37073,33631,5287,23794,8841
16908,6035,22003,24097,29389,8842
2223,17348,29231,29752,36257,8843
37212,21427,20759,37196,34896,8844
4858,16331,39468,25883,30009,8847
13739,24317,39227,13616,36770,8848
15157,23604,27527,14861,16355,8849
30081,34815,22633,4286,27998,8850
7741,7026,21698,31046,8386,8851
7925,12903,22306,31,33783,8852
3093,15421,7682,7811,14341,8853
11298,5756,39246,14127,6487,8854
32246,18178,7999,39589,36432,8855
13132,19049,23794,30055,19469,8856
25297,33444,29389,1208,39672,8857
14711,15196,36257,39462,6840,8859
23591,25732,34896,14245,44387,8862
30159,16251,30009,36777,15652,8863
17529,1573,32660,29704,20022,8866
26592,8419,36770,24469,20979,8869
34930,18291,16355,21892,37534,8870
23452,13511,27998,6342,27,8871
9877,6617,8386,16932,42417,8874
20436,7171,14341,21884,12708,8876
40706,17361,6487,21816,16325,8877
21494,25739,36432,38648,26960,8878
18185,39305,19469,15083,41057,8879
2958,35413,39672,35741,38109,8880
1776,19550,6840,18233,19146,8883
41454,34909,44387,34718,9253,8884
37618,23027,15652,15492,24864,8885
35448,21905,20022,20356,15754,8886
10262,11504,20979,4499,37139,8887
20063,35705,37534,16971,24295,8888
39471,3100,27,12737,44509,8890
27823,32232,42417,30786,20389,8891
39512,31172,12708,8473,28967,8892
29095,10040,16325,7662,11864,8893
19135,9908,26960,23933,17580,8894
38942,8587,41057,7928,8758,8895
44303,4681,38109,3324,20026,8896
29011,31210,19146,7818,23544,8897
36190,24097,9253,27979,26299,8898
21104,5287,24864,18820,20938,8900
30851,37196,15754,36563,40348,8906
22050,34257,24295,22476,12188,8907
3037,29752,20389,4341,30672,8908
3418,14651,28967,33694,13528,8909
12933,25883,11864,20906,23588,8910
5762,13616,17580,36204,23821,8911
39615,14861,8758,8220,39860,8912
7380,4286,20026,9267,11901,8913
27287,31046,23544,23267,17128,8916
29859,31,26299,8763,22685,8917
22515,7811,20938,15349,19366,8919
28359,14127,40348,12382,35071,8920
26301,39589,12188,15671,19013,8922
17073,30055,30672,33311,12110,8924
15147,1208,13528,38164,13928,8925
1912,39462,23588,6597,8922,8926
40524,14245,23821,20930,1101,8927
36107,36777,39860,11189,23252,8928
7473,29704,11901,44268,6483,8931
20282,24469,17128,20751,27399,8932
6072,6342,22685,5579,27568,8934
31591,16932,19366,29111,20808,8935
32390,21884,35071,33594,13762,8936
4090,21892,19013,26323,39844,8937
35327,38648,12110,27904,29907,8938
23360,15083,13928,43670,42611,8939
3698,35741,8922,8172,25058,8940
22948,18233,1101,27289,12237,8941
6690,34718,23252,21326,19765,8943
18094,15492,6483,34425,12902,8944
22724,20356,27399,15887,18995,8946
2890,4499,27568,40686,19617,8947
27242,16971,13762,19788,8320,8950
31598,24884,20808,37774,21522,8951
36759,12737,39844,36340,24869,8953
27378,30786,29907,13025,13437,8955
29324,8473,42611,27582,17528,8956
25493,7662,25058,21049,15486,8957
18226,23933,12237,3427,6035,8958
37645,7928,19765,30805,17348,8959
120,3324,12902,23605,21427,8960
39830,7818,18995,4466,16331,8961
32903,18820,19617,34064,24317,8963
39943,36563,8320,4605,23604,8965
22170,22476,21522,5260,34815,8966
13971,4341,24869,9109,7026,8967
10572,33694,13437,1555,12903,8969
8131,20906,17528,29718,15421,8970
22889,36204,15486,9797,5756,8971
41499,8220,42426,11240,18178,8972
9286,9267,6035,28864,19049,8973
22597,23267,17348,19610,33444,8975
15636,8763,21427,25512,15196,8976
15612,15349,16331,15078,25732,8977
17461,12382,24317,33114,16251,8980
5183,15671,23604,12991,1573,8983
26369,33311,34815,25181,8419,8984
33702,38164,12903,16753,18291,8985
20764,36064,7026,30437,13511,8986
2377,6597,12561,9849,43373,8987
36335,35936,15421,18042,6617,8988
40141,20930,5756,17843,7171,8990
7730,11189,18178,38999,17361,8991
40441,44268,19049,13285,25739,8992
16134,20751,33444,18327,39305,8993
3597,5579,15196,10700,35413,8994
14049,34074,25732,19627,19550,8995
7046,33594,16251,16503,34909,8998
37915,26323,1573,13857,23027,8999
5059,27904,8419,17156,43970,9001
38448,43670,18291,37223,21905,9002
15624,8172,13511,41566,11504,9003
16828,29111,6617,34246,35705,9004
14482,21326,7171,15092,3100,9005
9051,34425,17361,19831,32232,9006
15364,15887,25739,21901,31172,9007
35335,40686,39305,38421,10040,9008
16896,19788,35413,43491,9908,9010
35351,37774,19550,22047,8587,9011
34477,36340,23027,17885,4681,9012
9648,13025,34909,7437,31210,9014
22552,27582,21905,27367,34257,9016
2141,21049,11504,7363,14651,9017
37978,3427,35705,20154,5287,9018
4512,30805,3100,22627,24097,9019
35166,23605,32232,9870,29752,9020
13913,4466,31172,17000,37196,9021
14553,34064,10040,22664,25883,9022
16317,4605,9908,18826,13616,9023
21318,5260,8587,6470,14861,9024
10523,9109,4681,8538,4286,9025
34752,1555,31210,12365,31046,9026
5524,29718,42928,32068,31,9028
1606,9797,14651,15145,7811,9030
32741,11240,5287,23716,14127,9031
10626,19610,24097,14399,31616,9032
27255,25512,34257,12974,39589,9034
19971,15078,29752,15885,30055,9035
11246,12991,37196,24705,1208,9036
13415,25181,25883,25007,39462,9037
30190,16753,13616,8844,40051,9038
37230,30437,14861,34045,14245,9042
12987,9849,4286,20209,36777,9043
16960,18042,31046,41457,29704,9044
20628,17843,31,33096,24469,9045
36931,38999,7811,1104,21892,9046
8668,13285,14127,13811,6342,9049
7795,18327,39589,38472,16932,9050
14578,10700,30055,7336,21884,9051
35786,19627,1208,2250,21816,9052
23917,16503,39462,23056,38648,9053
29461,13857,40051,33291,15083,9055
34251,17156,14245,34818,35741,9057
13755,21642,36777,26288,18233,9059
15226,37223,29704,20414,34718,9061
13943,41566,24469,30495,15492,9062
42416,34246,21892,13793,20356,9064
32672,15092,6342,36616,4499,9066
31689,19831,16932,11546,16971,9067
40062,21901,21884,24364,24884,9068
10169,43491,21816,22533,12737,9069
42440,38421,38648,9416,30786,9070
27561,22047,15083,13955,8473,9071
7291,17885,35741,14260,7662,9072
36634,7437,18233,27673,23933,9073
18813,27367,34718,10599,7928,9075
24227,7363,15492,27723,3324,9076
38357,20154,20356,37031,7818,9077
14564,22627,4499,26977,18820,9079
21635,9870,16971,40409,36563,9080
22864,17000,24884,32401,22476,9084
12511,22664,12737,24004,4341,9087
20818,18826,30786,9310,33694,9088
37109,6470,8473,20044,20906,9089
32385,8538,7662,42827,36204,9090
6166,12365,23933,20580,8220,9091
14582,32068,7928,17839,9267,9092
30433,23716,3324,34779,23267,9094
19080,15145,7818,23762,8763,9096
19230,36274,18820,21165,15349,9103
42299,14399,36563,26583,12382,9104
41297,12974,22476,8650,15671,9105
31602,15885,4341,40099,33311,9108
21078,24705,33694,3981,38164,9109
26854,25007,20906,41210,6597,9110
38267,8844,36204,22466,20930,9112
14134,34045,8220,25817,11189,9113
29105,20209,9267,23459,44268,9115
22152,41457,23267,1127,20751,9116
33631,33096,8763,35760,5579,9118
38402,1104,15349,1041,34074,9119
21037,13811,12382,25604,33594,9121
34093,38472,15671,1433,26323,9122
22003,7336,33311,5202,27904,9123
29231,2250,38164,34657,43670,9124
20759,23056,6597,19050,8172,9128
39468,33291,20930,20826,29111,9130
22633,34818,44268,18902,21326,9131
21698,26288,11189,6018,34425,9133
22306,20414,36064,24405,15887,9134
7682,30495,20751,39302,40686,9135
39246,13793,5579,37268,39915,9136
7999,36616,43670,3996,19788,9138
23794,22533,33594,30838,37774,9140
29389,24364,26323,6462,36340,9141
36257,11546,27904,23972,13025,9142
34896,9416,34074,15944,27582,9144
30009,13955,8172,1889,44561,9146
32660,14260,29111,3784,21049,9149
36770,27673,21326,10627,3427,9150
16355,10599,34425,28014,30805,9152
27998,37031,15887,6783,23605,9153
8386,26977,40686,11049,4466,9154
33783,40409,19788,15323,34064,9155
14341,32401,37774,25683,4605,9157
19469,16845,36340,10160,5260,9159
39672,24004,13025,42481,9109,9160
6840,9310,27582,41134,1555,9161
44387,20044,21049,28413,29718,9162
15652,42827,3427,4999,9797,9163
20022,20580,30805,20743,11240,9164
12376,17839,23605,33082,19610,9165
20979,34779,4466,31567,42100,9167
27,23762,34064,16492,25512,9168
42417,21165,4605,7769,15078,9169
37534,26583,5260,21898,12991,9172
12708,8650,9109,27542,25181,9173
16325,3981,1555,26033,16753,9174
26960,40099,29718,30096,30437,9175
41057,41210,9797,43446,9849,9176
38109,37986,11240,28388,18042,9179
19146,22466,19610,21347,17843,9181
9253,25817,42100,9240,38999,9182
24864,23459,25512,43739,13285,9183
15754,1127,15078,19660,18327,9184
24295,35760,12991,816,10700,9185
37139,1041,25181,43471,19627,9187
20389,25604,16753,22727,16503,9189
28967,1433,30437,14264,43686,9190
11864,5202,9849,18702,13857,9191
17580,19050,18042,17756,17156,9193
8758,20826,17843,21832,21642,9196
20026,18902,38999,29034,37223,9197
23544,6018,13285,37282,41566,9198
26299,39302,18327,36386,34246,9199
20938,24405,10700,11763,22283,9200
40348,37268,19627,24464,15092,9201
12188,3996,16503,21443,19831,9202
30672,30838,43686,36877,21901,9203
13528,6462,13857,25672,38421,9204
23588,23972,17156,7175,43491,9205
23821,15944,21642,33580,22047,9207
39860,18319,37223,35568,17885,9209
11901,1889,41566,11462,7437,9211
17128,3784,34246,19573,27367,9212
22685,10627,15092,35968,7363,9213
19366,28014,19831,27749,20154,9214
35071,6783,21901,33797,22627,9215
19013,15323,38421,1031,9870,9216
12110,11049,43491,14269,17000,9217
13928,25683,22047,9203,22664,9218
8922,10160,17885,26267,18826,9219
1101,42481,7437,5412,6470,9220
23252,41134,27367,14485,8538,9221
6483,28413,7363,32602,12365,9222
27399,4999,20154,32380,32068,9223
27568,20743,22627,27878,15145,9228
13762,31567,9870,25341,23716,9229
20808,16492,17000,10107,14399,9233
39844,7769,22664,5073,12974,9234
29907,21898,18826,13702,15885,9235
42611,26033,6470,5649,24705,9236
25058,30096,8538,5009,34072,9238
12237,43446,12365,32059,25007,9239
19765,21347,32068,7538,8844,9240
12902,9240,15145,33382,34045,9241
18995,35671,23716,23383,20209,9242
19617,43739,14399,34959,41457,9243
8320,19660,12974,3027,33096,9245
21522,43471,15885,35575,1104,9247
24869,816,24705,2772,13811,9248
13437,36373,25007,29371,38472,9249
17528,22727,34072,1530,7336,9251
15486,14264,8844,1333,2250,9252
37073,18702,34045,7657,44454,9253
6035,17756,20209,1158,23056,9254
17348,21832,41457,17636,33291,9255
21427,37282,33096,4416,34818,9256
16331,36386,1104,31502,26288,9259
24317,11763,13811,21970,20414,9260
23604,24464,38472,35349,30495,9261
12561,21443,7336,4709,13793,9262
34815,36877,2250,21598,36616,9263
7026,25672,23056,3623,11546,9264
12903,7175,33291,32624,24364,9265
15421,30803,34818,18398,22533,9267
5756,33580,26288,3443,9416,9271
39472,35568,20414,2098,13955,9272
40283,11462,30495,19450,14260,9273
18178,19573,13793,23637,27673,9274
19049,35968,36616,6994,10599,9275
33444,27749,11546,18818,37031,9276
15196,33797,24364,14616,26977,9277
25732,1031,22533,39623,40409,9278
16251,14269,9416,9925,16845,9279
1573,14094,13955,12101,32401,9280
8419,9203,14260,34168,24004,9281
18291,26267,27673,34663,9310,9282
13511,5412,10599,34131,20044,9283
6617,14485,37031,19990,42827,9286
7171,32602,26977,37157,20580,9287
17361,32380,40409,5510,17839,9289
25739,27878,32401,37775,34779,9290
39305,10107,16845,18239,23762,9291
35413,25341,24004,37234,21165,9292
19550,5073,9310,40665,26583,9295
34909,13702,20044,29957,8650,9298
23027,5649,42827,48,40099,9300
21905,5009,20580,39274,3981,9301
11504,32059,17839,21355,41210,9303
35705,7538,34779,23621,22466,9304
3100,33382,23762,11792,25817,9305
6001,23383,26583,17684,23459,9306
32232,34959,21165,15064,1127,9308
31172,3027,8650,18518,35760,9309
10040,35575,40099,8798,1041,9310
9908,2772,3981,29966,25604,9311
8587,29371,41210,11838,1433,9312
4681,1530,22466,25328,5202,9313
31210,1333,25817,37932,34657,9314
5287,7657,23459,9694,19050,9315
37196,1158,1127,7740,20826,9316
34257,17636,35760,21193,18902,9317
29752,31502,1041,28995,6018,9318
14651,4416,25604,11352,24405,9319
25883,21970,1433,21331,39302,9321
13616,30898,5202,7033,37268,9325
14861,35349,34657,38833,3996,9328
4286,4709,19050,10518,30838,9329
31046,21598,20826,27261,6462,9330
31,3623,18902,35111,23972,9333
39571,32624,6018,19325,15944,9334
7811,18398,24405,13742,1889,9336
14127,44136,39302,9790,3784,9337
31616,3443,37268,28422,10627,9338
39589,2098,3996,37440,28014,9339
30055,19450,30838,13473,6783,9340
1208,29647,6462,5364,11049,9341
